#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
66         862653448380072      16.120             0.002              0.0                compact            zams               end                events         213693246467976  
67         805702763786648      22.325             0.002              0.0                compact            zams               end                events         337168145139970  
68         750851347833333      10.370             0.002              0.0                compact            zams               end                events         242113045411927  
69         828564998953413      13.234             0.002              0.0                compact            zams               end                events         753297859023148  
70         610798858889144      29.193             0.002              0.0                compact            zams               end                events         815276382595494  
71         532579265383800      10.485             0.002              0.0                compact            zams               end                events         999545861390376  
72         448419509086507      10.915             0.002              0.0                compact            zams               end                events         787505790983522  
73         963127139189372      38.592             0.002              0.0                compact            zams               end                events         105986119914155  
74         103828044498631      20.796             0.002              0.0                compact            zams               end                events         370868488895253  
75         866769058340616      12.404             0.002              0.0                compact            zams               end                events         647499342639935  
76         962560574449232      38.036             0.002              0.0                compact            zams               end                events         235816027109694  
77         227439392688366      10.089             0.002              0.0                compact            zams               end                events         692174088030449  
78         565486653413045      15.471             0.002              0.0                compact            zams               end                events         549051320115127  
79         309512348369857      21.596             0.002              0.0                compact            zams               end                events         916717328708300  
80         334304167791431      10.800             0.002              0.0                compact            zams               end                events         177420316958319  
81         436216618852388      13.359             0.002              0.0                compact            zams               end                events         305884276076563  
82         123105723990397      14.441             0.002              0.0                compact            zams               end                events         976451776263790  
83         918852617561671      12.062             0.002              0.0                compact            zams               end                events         630830635265223  
84         910271199273313      24.408             0.002              0.0                compact            zams               end                events         188722608391580  
85         162846083080505      22.724             0.002              0.0                compact            zams               end                events         332978156851882  
86         419214600203346      84.326             0.002              0.0                compact            zams               end                events         786850421329034  
87         214373052412680      21.655             0.002              0.0                compact            zams               end                events         519948809784817  
88         290374906802406      14.483             0.002              0.0                compact            zams               end                events         498962683890655  
89         107627202806528      42.942             0.002              0.0                compact            zams               end                events         989727301844772  
90         750848704670540      11.047             0.002              0.0                compact            zams               end                events         593855304848774  
91         204778874714834      22.011             0.002              0.0                compact            zams               end                events         603540097729061  
92         102407504428469      52.683             0.002              0.0                compact            zams               end                events         798918144640432  
93         544268305004983      20.050             0.002              0.0                compact            zams               end                events         394301486986647  
94         754790117417599      42.256             0.002              0.0                compact            zams               end                events         108969625208185  
95         646360253707961      21.583             0.002              0.0                compact            zams               end                events         714210924116540  
96         498407676758183      15.147             0.002              0.0                compact            zams               end                events         731245827205180  
97         552597895865487      111.080            0.002              0.0                compact            zams               end                events         237468329341024  
98         376087749635457      14.843             0.002              0.0                compact            zams               end                events         390059293043128  
99         986573884002588      11.173             0.002              0.0                compact            zams               end                events         31317985951332   
100        689225191203438      11.191             0.002              0.0                compact            zams               end                events         659528371833117  
101        824541060523169      13.513             0.002              0.0                compact            zams               end                events         661717639051354  
102        721881229380107      23.715             0.002              0.0                compact            zams               end                events         881051445182111  
103        833128183195418      19.121             0.002              0.0                compact            zams               end                events         650561897379461  
104        308118297900836      13.057             0.002              0.0                compact            zams               end                events         910763268234516  
105        513474067215453      15.522             0.002              0.0                compact            zams               end                events         906155834343137  
106        268926168620968      32.489             0.002              0.0                compact            zams               end                events         359040198308028  
107        401912171118029      20.609             0.002              0.0                compact            zams               end                events         416187993148498  
108        243827944730898      19.626             0.002              0.0                compact            zams               end                events         734225501525655  
109        793601310665410      104.512            0.002              0.0                compact            zams               end                events         100348599117808  
