#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
577        151906072343729      9.828              0.002              0.0                compact            zams               3.288              0.002              0.0                compact            zams               70.9               0.312              end                events         402783449797142  
578        428366948339133      8.873              0.002              0.0                compact            zams               6.679              0.002              0.0                compact            zams               85.3               0.288              end                events         78919105142578   
579        872605885363903      7.110              0.002              0.0                compact            zams               3.075              0.002              0.0                compact            zams               46.6               0.416              end                events         533135562243817  
581        558187389114006      6.834              0.002              0.0                compact            zams               6.591              0.002              0.0                compact            zams               404                0.639              end                events         890057546823667  
582        696413479657898      9.221              0.002              0.0                compact            zams               4.389              0.002              0.0                compact            zams               69.2               0.169              end                events         20222073450851   
583        972005179832270      24.893             0.002              0.0                compact            zams               15.347             0.002              0.0                compact            zams               9.25e+03           0.238              end                events         890598650660959  
584        712033679492716      19.727             0.002              0.0                compact            zams               18.572             0.002              0.0                compact            zams               174                0.431              end                events         614949681855456  
585        815438151730980      5.708              0.002              0.0                compact            zams               2.239              0.002              0.0                compact            zams               6.98e+03           0.0126             end                events         848418876143973  
586        439953985773373      9.485              0.002              0.0                compact            zams               2.342              0.002              0.0                compact            zams               9.76e+03           0.136              end                events         808137838402645  
587        565425778445816      8.649              0.002              0.0                compact            zams               2.471              0.002              0.0                compact            zams               1.81e+03           0.729              end                events         700738146881651  
588        260773696908049      8.810              0.002              0.0                compact            zams               5.765              0.002              0.0                compact            zams               341                0.705              end                events         139564026110144  
589        642552130147729      21.564             0.002              0.0                compact            zams               3.690              0.002              0.0                compact            zams               53.7               0.454              end                events         612339460770917  
590        738251077612273      35.041             0.002              0.0                compact            zams               4.837              0.002              0.0                compact            zams               46.7               0.301              end                events         656242130694619  
591        322516487108587      11.861             0.002              0.0                compact            zams               5.490              0.002              0.0                compact            zams               2.3e+03            0.255              end                events         337030463850109  
593        386781048745019      7.807              0.002              0.0                compact            zams               6.709              0.002              0.0                compact            zams               163                0.879              end                events         979443551808544  
594        157743383110107      29.670             0.002              0.0                compact            zams               26.344             0.002              0.0                compact            zams               1.75e+03           0.00685            end                events         733687381795941  
595        500856360963975      5.577              0.002              0.0                compact            zams               3.688              0.002              0.0                compact            zams               223                0.862              end                events         752801866807045  
596        384304789137186      21.605             0.002              0.0                compact            zams               4.541              0.002              0.0                compact            zams               278                0.044              end                events         99070535207923   
597        170542618635990      11.982             0.002              0.0                compact            zams               10.741             0.002              0.0                compact            zams               77.2               0.198              end                events         61851923709582   
598        455949831290466      33.594             0.002              0.0                compact            zams               9.485              0.002              0.0                compact            zams               3.38e+03           0.0536             end                events         717751779214557  
599        981118139385707      5.396              0.002              0.0                compact            zams               3.889              0.002              0.0                compact            zams               1.09e+04           6.64e-05           end                events         905767940829876  
600        464917763492550      5.069              0.002              0.0                compact            zams               4.120              0.002              0.0                compact            zams               9.95e+03           0.672              end                events         71149673160536   
601        938157610934199      14.176             0.002              0.0                compact            zams               5.591              0.002              0.0                compact            zams               38.5               0.041              end                events         583108602345747  
602        666712214691955      16.441             0.002              0.0                compact            zams               8.722              0.002              0.0                compact            zams               311                0.0133             end                events         819362638027650  
603        727876912670570      6.320              0.002              0.0                compact            zams               2.640              0.002              0.0                compact            zams               436                0.0635             end                events         435813564474616  
604        741247009639113      7.931              0.002              0.0                compact            zams               2.310              0.002              0.0                compact            zams               15.5               0.00191            end                events         375091981110073  
605        426682779262212      6.234              0.002              0.0                compact            zams               2.164              0.002              0.0                compact            zams               71.9               0.327              end                events         533662934821710  
606        250889417128514      16.639             0.002              0.0                compact            zams               15.090             0.002              0.0                compact            zams               4.91e+03           0.308              end                events         201306724307338  
607        265016100596279      17.331             0.002              0.0                compact            zams               3.461              0.002              0.0                compact            zams               20.9               0.107              end                events         785491200808646  
608        359583310623080      6.513              0.002              0.0                compact            zams               3.448              0.002              0.0                compact            zams               24.9               0.412              end                events         157616984832047  
609        285617703558205      8.400              0.002              0.0                compact            zams               7.646              0.002              0.0                compact            zams               1.58e+03           0.163              end                events         661122521791099  
610        403610947365490      24.729             0.002              0.0                compact            zams               15.828             0.002              0.0                compact            zams               1.36e+03           0.131              end                events         957007252219566  
612        177330404442738      6.216              0.002              0.0                compact            zams               2.181              0.002              0.0                compact            zams               1.86e+04           0.0736             end                events         657470440181704  
613        802691033307055      5.081              0.002              0.0                compact            zams               4.392              0.002              0.0                compact            zams               18.4               0.0978             end                events         23883098646100   
614        647351129895146      5.254              0.002              0.0                compact            zams               4.233              0.002              0.0                compact            zams               7e+03              0.0403             end                events         53079432550310   
615        952004054244840      10.250             0.002              0.0                compact            zams               5.111              0.002              0.0                compact            zams               1.38e+03           0.00727            end                events         396658820473025  
617        220616806356725      7.918              0.002              0.0                compact            zams               2.467              0.002              0.0                compact            zams               163                0.113              end                events         415583454198092  
618        485638275196702      5.084              0.002              0.0                compact            zams               3.190              0.002              0.0                compact            zams               88.1               0.452              end                events         158492482607698  
619        489444904509915      5.168              0.002              0.0                compact            zams               2.051              0.002              0.0                compact            zams               33.6               2.35e-05           end                events         265420374954260  
620        454545367218571      5.628              0.002              0.0                compact            zams               5.463              0.002              0.0                compact            zams               1.34e+03           0.769              end                events         647341620891995  
621        960340066393192      5.892              0.002              0.0                compact            zams               4.659              0.002              0.0                compact            zams               5.58e+03           0.836              end                events         968717727020127  
622        572061090785907      9.947              0.002              0.0                compact            zams               8.278              0.002              0.0                compact            zams               20.2               0.0999             end                events         757432682184510  
624        838691049159923      5.092              0.002              0.0                compact            zams               2.538              0.002              0.0                compact            zams               13.5               0.0103             end                events         526289307897528  
625        720271337246581      15.040             0.002              0.0                compact            zams               3.190              0.002              0.0                compact            zams               152                0.181              end                events         381295310437907  
626        383759495141817      8.404              0.002              0.0                compact            zams               4.536              0.002              0.0                compact            zams               7.01e+03           0.011              end                events         737882184539451  
627        719893156219534      11.469             0.002              0.0                compact            zams               5.466              0.002              0.0                compact            zams               51.3               0.145              end                events         841394013286748  
628        183352436265579      12.372             0.002              0.0                compact            zams               3.356              0.002              0.0                compact            zams               1.51e+03           0.86               end                events         223682528978617  
630        555643614282985      5.342              0.002              0.0                compact            zams               3.120              0.002              0.0                compact            zams               1.12e+03           0.204              end                events         913129322448115  
631        625816298888701      8.950              0.002              0.0                compact            zams               8.733              0.002              0.0                compact            zams               45.3               0.259              end                events         631446789376379  
634        922829462812622      6.207              0.002              0.0                compact            zams               2.564              0.002              0.0                compact            zams               63.7               0.268              end                events         101612107564173  
635        721164896609033      8.070              0.002              0.0                compact            zams               3.617              0.002              0.0                compact            zams               26                 0.0668             end                events         44739038207567   
636        790258806222892      14.266             0.002              0.0                compact            zams               7.163              0.002              0.0                compact            zams               996                0.442              end                events         550156505170815  
637        287571840198886      5.600              0.002              0.0                compact            zams               3.750              0.002              0.0                compact            zams               64.2               0.519              end                events         680164017347060  
639        924333057635513      8.290              0.002              0.0                compact            zams               7.973              0.002              0.0                compact            zams               2.82e+03           0.723              end                events         552188090068827  
640        289617995462852      9.824              0.002              0.0                compact            zams               9.631              0.002              0.0                compact            zams               4.81e+03           0.00195            end                events         474220056614775  
641        495397028734341      7.927              0.002              0.0                compact            zams               4.043              0.002              0.0                compact            zams               104                0.0208             end                events         904699509373808  
643        314376942962971      16.956             0.002              0.0                compact            zams               15.220             0.002              0.0                compact            zams               92.4               0.284              end                events         891676634493482  
645        547808562725614      8.754              0.002              0.0                compact            zams               2.723              0.002              0.0                compact            zams               73.5               0.61               end                events         995939585075312  
646        681128752914482      9.119              0.002              0.0                compact            zams               6.055              0.002              0.0                compact            zams               221                0.787              end                events         170819445233376  
647        487461741112567      66.867             0.002              0.0                compact            zams               15.729             0.002              0.0                compact            zams               2.94e+04           0.645              end                events         16302761793030   
648        574655183817127      5.657              0.002              0.0                compact            zams               4.604              0.002              0.0                compact            zams               6.95e+03           0.482              end                events         492799335898141  
649        761476955558796      6.722              0.002              0.0                compact            zams               3.532              0.002              0.0                compact            zams               1.4e+03            4.61e-05           end                events         436879980272741  
651        417210422633145      8.127              0.002              0.0                compact            zams               7.296              0.002              0.0                compact            zams               356                0.0994             end                events         340466781381946  
653        335564984875485      7.225              0.002              0.0                compact            zams               3.200              0.002              0.0                compact            zams               85.4               0.261              end                events         365473313879118  
654        147169718704886      6.755              0.002              0.0                compact            zams               5.343              0.002              0.0                compact            zams               30                 0.123              end                events         618353385613343  
655        712274791259106      8.790              0.002              0.0                compact            zams               7.812              0.002              0.0                compact            zams               21.2               7.58e-05           end                events         941060973080455  
657        306407463117067      5.492              0.002              0.0                compact            zams               4.670              0.002              0.0                compact            zams               327                0.355              end                events         464258084768916  
658        520749502236556      11.894             0.002              0.0                compact            zams               3.555              0.002              0.0                compact            zams               1.37e+04           0.0279             end                events         59978927085945   
