#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
226        302039660758244      11.033             0.002              0.0                compact            zams               end                events         249586292032725  
227        354752339937776      22.331             0.002              0.0                compact            zams               end                events         653604823397825  
228        691009465532481      18.442             0.002              0.0                compact            zams               end                events         202647435018728  
229        427450467562289      52.739             0.002              0.0                compact            zams               end                events         829664688010501  
230        270332223954136      12.844             0.002              0.0                compact            zams               end                events         185031003930102  
231        644416607030861      11.413             0.002              0.0                compact            zams               end                events         473884164373234  
232        189132836775654      40.011             0.002              0.0                compact            zams               end                events         334061173369412  
233        136201591435145      48.649             0.002              0.0                compact            zams               end                events         562793520354145  
234        531120495315302      10.172             0.002              0.0                compact            zams               end                events         896297582794451  
235        966805118367773      68.339             0.002              0.0                compact            zams               end                events         224672529343697  
236        370756441034230      25.349             0.002              0.0                compact            zams               end                events         612128641627052  
237        872617281496581      13.339             0.002              0.0                compact            zams               end                events         743649544295609  
238        593401520113668      10.683             0.002              0.0                compact            zams               end                events         847280206579453  
239        331386268736056      91.152             0.002              0.0                compact            zams               end                events         849718916910343  
240        647002331688254      88.655             0.002              0.0                compact            zams               end                events         805474417529519  
241        807021827065713      16.210             0.002              0.0                compact            zams               end                events         758229176061366  
242        160023242017674      11.435             0.002              0.0                compact            zams               end                events         412071322025721  
243        102400002615817      11.155             0.002              0.0                compact            zams               end                events         990755267041312  
244        328331588161979      50.530             0.002              0.0                compact            zams               end                events         856115679015204  
245        287403073114276      80.121             0.002              0.0                compact            zams               end                events         170694668523846  
246        303744973157587      28.985             0.002              0.0                compact            zams               end                events         749173972155138  
247        466309772950404      53.806             0.002              0.0                compact            zams               end                events         301401189082449  
248        714748734488649      10.773             0.002              0.0                compact            zams               end                events         790914578309723  
249        235332285361857      11.567             0.002              0.0                compact            zams               end                events         723120820376796  
250        977978088053527      13.988             0.002              0.0                compact            zams               end                events         308362915212875  
251        105561113201213      12.268             0.002              0.0                compact            zams               end                events         914709509560605  
252        388222984869857      13.636             0.002              0.0                compact            zams               end                events         22449338117116   
