#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
102        759910371125015      7.256              0.002              0.0                delayed            zams               2.552              0.002              0.0                delayed            zams               189                0.743              end                events         39464520099149   
103        325263676357617      22.014             0.002              0.0                delayed            zams               5.891              0.002              0.0                delayed            zams               6.93e+03           0.811              end                events         51158537098597   
104        798653682815824      19.324             0.002              0.0                delayed            zams               3.920              0.002              0.0                delayed            zams               1.05e+04           0.388              end                events         789792706264133  
105        175750198054547      20.187             0.002              0.0                delayed            zams               14.055             0.002              0.0                delayed            zams               8.38e+03           0.655              end                events         388447901222967  
106        457030705271113      5.488              0.002              0.0                delayed            zams               2.356              0.002              0.0                delayed            zams               507                0.963              end                events         128467970244088  
107        279482314787682      33.810             0.002              0.0                delayed            zams               7.402              0.002              0.0                delayed            zams               1.62e+03           0.2                end                events         981059405437139  
108        886759292368345      45.840             0.002              0.0                delayed            zams               13.882             0.002              0.0                delayed            zams               3.1e+04            0.0901             end                events         948197871519010  
109        627542853987811      68.780             0.002              0.0                delayed            zams               46.998             0.002              0.0                delayed            zams               98.4               0.000146           end                events         651678695093697  
111        777282695736176      11.166             0.002              0.0                delayed            zams               5.407              0.002              0.0                delayed            zams               355                0.0212             end                events         571221237436471  
112        452048765527295      13.403             0.002              0.0                delayed            zams               4.301              0.002              0.0                delayed            zams               22.7               0.0103             end                events         812886554678437  
113        463798039713754      46.973             0.002              0.0                delayed            zams               37.741             0.002              0.0                delayed            zams               1.03e+03           0.391              end                events         890634336930183  
114        727439819038761      5.451              0.002              0.0                delayed            zams               5.056              0.002              0.0                delayed            zams               2.88e+04           0.00268            end                events         384950387372625  
115        696269914435241      6.392              0.002              0.0                delayed            zams               2.741              0.002              0.0                delayed            zams               98.1               0.417              end                events         837500309705841  
116        587223959268019      41.255             0.002              0.0                delayed            zams               16.369             0.002              0.0                delayed            zams               28.7               0.0364             end                events         660502810509954  
117        974354265520822      47.227             0.002              0.0                delayed            zams               46.526             0.002              0.0                delayed            zams               68.3               0.285              end                events         339936895161712  
119        234226928268744      8.729              0.002              0.0                delayed            zams               3.149              0.002              0.0                delayed            zams               2.15e+04           0.771              end                events         847427088961018  
120        216722286363994      6.311              0.002              0.0                delayed            zams               5.017              0.002              0.0                delayed            zams               114                0.328              end                events         838963331120981  
121        140061903433391      9.660              0.002              0.0                delayed            zams               7.212              0.002              0.0                delayed            zams               22.2               0.103              end                events         77293983107991   
123        160986924986920      5.327              0.002              0.0                delayed            zams               3.563              0.002              0.0                delayed            zams               3.46e+04           0.482              end                events         872506664879344  
124        235213076542702      19.262             0.002              0.0                delayed            zams               12.379             0.002              0.0                delayed            zams               2.18e+03           0.114              end                events         445337797234563  
125        579521931582069      19.596             0.002              0.0                delayed            zams               4.998              0.002              0.0                delayed            zams               291                0.027              end                events         494422819002508  
126        209197868180579      6.285              0.002              0.0                delayed            zams               5.886              0.002              0.0                delayed            zams               139                0.878              end                events         823712662616198  
127        355304362626545      53.025             0.002              0.0                delayed            zams               24.062             0.002              0.0                delayed            zams               94.3               0.342              end                events         883962661830312  
128        348669301533949      5.600              0.002              0.0                delayed            zams               4.340              0.002              0.0                delayed            zams               39.8               0.012              end                events         329541350052840  
129        397228105360944      5.345              0.002              0.0                delayed            zams               2.680              0.002              0.0                delayed            zams               33.7               0.0994             end                events         861333487408693  
130        647530413571831      7.334              0.002              0.0                delayed            zams               5.125              0.002              0.0                delayed            zams               4.15e+03           0.354              end                events         858090716836834  
131        870804563858027      5.532              0.002              0.0                delayed            zams               2.847              0.002              0.0                delayed            zams               23.5               0.391              end                events         651037057256666  
132        215253476462052      17.219             0.002              0.0                delayed            zams               4.439              0.002              0.0                delayed            zams               6.95e+03           0.225              end                events         315754762273349  
133        759272721776709      51.301             0.002              0.0                delayed            zams               27.917             0.002              0.0                delayed            zams               386                0.373              end                events         704789169842882  
134        198808509595596      10.633             0.002              0.0                delayed            zams               6.116              0.002              0.0                delayed            zams               897                0.961              end                events         872158914254506  
136        206842133703415      15.838             0.002              0.0                delayed            zams               9.247              0.002              0.0                delayed            zams               244                0.239              end                events         737533843118496  
137        415158288180914      8.896              0.002              0.0                delayed            zams               4.585              0.002              0.0                delayed            zams               32.7               0.419              end                events         507336788327043  
138        268937727395353      6.294              0.002              0.0                delayed            zams               3.207              0.002              0.0                delayed            zams               2.62e+03           0.154              end                events         991294931586994  
139        233099574968434      11.795             0.002              0.0                delayed            zams               11.605             0.002              0.0                delayed            zams               58.8               0.0851             end                events         633391245561642  
141        268558651578390      8.667              0.002              0.0                delayed            zams               5.012              0.002              0.0                delayed            zams               47.7               0.173              end                events         760067076063635  
142        274510323815934      6.115              0.002              0.0                delayed            zams               5.287              0.002              0.0                delayed            zams               2.57e+03           0.181              end                events         501684334587328  
144        236854437159947      13.679             0.002              0.0                delayed            zams               13.483             0.002              0.0                delayed            zams               847                0.00527            end                events         727092292926036  
145        440858829400051      5.780              0.002              0.0                delayed            zams               4.700              0.002              0.0                delayed            zams               471                0.287              end                events         168758142336219  
146        433462036121883      16.000             0.002              0.0                delayed            zams               6.606              0.002              0.0                delayed            zams               3.21e+03           0.657              end                events         758900233110403  
147        774709171883306      12.178             0.002              0.0                delayed            zams               6.259              0.002              0.0                delayed            zams               5.43e+03           0.0606             end                events         71162891692543   
148        936636693851970      12.989             0.002              0.0                delayed            zams               6.205              0.002              0.0                delayed            zams               30.5               0.0206             end                events         244881190608914  
149        967909955586376      5.996              0.002              0.0                delayed            zams               5.228              0.002              0.0                delayed            zams               927                0.265              end                events         125070696531265  
150        860047526474887      17.916             0.002              0.0                delayed            zams               6.858              0.002              0.0                delayed            zams               38.8               0.173              end                events         772517412857573  
152        119534174659238      8.012              0.002              0.0                delayed            zams               3.724              0.002              0.0                delayed            zams               16.2               0.0152             end                events         695912601502710  
154        771633005810107      17.896             0.002              0.0                delayed            zams               12.521             0.002              0.0                delayed            zams               38.6               0.459              end                events         916325437310228  
155        636861765923296      6.044              0.002              0.0                delayed            zams               3.365              0.002              0.0                delayed            zams               2.99e+03           0.0024             end                events         96234228180032   
156        781605735065216      7.136              0.002              0.0                delayed            zams               5.831              0.002              0.0                delayed            zams               1.05e+04           0.181              end                events         477303617096304  
157        169913111171616      8.236              0.002              0.0                delayed            zams               5.879              0.002              0.0                delayed            zams               4.49e+03           0.0611             end                events         564158540799377  
158        296741992914069      10.837             0.002              0.0                delayed            zams               6.228              0.002              0.0                delayed            zams               27.5               0.0705             end                events         884589049100490  
159        107790359427984      20.532             0.002              0.0                delayed            zams               8.979              0.002              0.0                delayed            zams               458                0.375              end                events         435207378753374  
160        434380395819942      52.864             0.002              0.0                delayed            zams               6.063              0.002              0.0                delayed            zams               194                0.0184             end                events         57314038428140   
161        884112033206524      34.040             0.002              0.0                delayed            zams               11.562             0.002              0.0                delayed            zams               1.61e+04           0.559              end                events         294139890184990  
163        853372375472152      6.403              0.002              0.0                delayed            zams               5.176              0.002              0.0                delayed            zams               25.1               0.168              end                events         443397390402990  
165        448306484813663      34.263             0.002              0.0                delayed            zams               12.397             0.002              0.0                delayed            zams               260                0.408              end                events         223820688074378  
166        805977215518142      15.481             0.002              0.0                delayed            zams               11.555             0.002              0.0                delayed            zams               3.59e+03           0.126              end                events         873627257892734  
167        610067698309288      16.254             0.002              0.0                delayed            zams               2.226              0.002              0.0                delayed            zams               401                0.181              end                events         181462372186690  
