#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
81         749468299196055      7.730              0.002              0.0                rapid              zams               3.056              0.002              0.0                rapid              zams               206                0.0669             end                events         231801290954316  
82         944446656712309      5.666              0.002              0.0                rapid              zams               2.310              0.002              0.0                rapid              zams               154                0.0134             end                events         42124041224693   
83         525824807310781      12.837             0.002              0.0                rapid              zams               11.216             0.002              0.0                rapid              zams               6.86e+03           0.332              end                events         414772783209626  
85         245224229411275      20.869             0.002              0.0                rapid              zams               5.328              0.002              0.0                rapid              zams               135                0.00241            end                events         489933532411691  
87         196707394306664      5.640              0.002              0.0                rapid              zams               4.402              0.002              0.0                rapid              zams               180                0.0267             end                events         569391192850834  
88         419521236326844      7.319              0.002              0.0                rapid              zams               2.056              0.002              0.0                rapid              zams               176                0.00376            end                events         282224887051614  
89         517588698616730      11.898             0.002              0.0                rapid              zams               9.452              0.002              0.0                rapid              zams               21.1               0.0705             end                events         341364667190297  
90         593372602602208      8.340              0.002              0.0                rapid              zams               7.323              0.002              0.0                rapid              zams               43.5               0.0609             end                events         795141151225659  
91         794620679769807      6.467              0.002              0.0                rapid              zams               3.498              0.002              0.0                rapid              zams               3.2e+03            0.0871             end                events         444950828483740  
92         801330515183708      11.907             0.002              0.0                rapid              zams               3.873              0.002              0.0                rapid              zams               27.8               0.198              end                events         828595101742157  
93         433258502116592      7.463              0.002              0.0                rapid              zams               5.470              0.002              0.0                rapid              zams               1.87e+04           0.839              end                events         618139092046649  
95         956500923752006      5.018              0.002              0.0                rapid              zams               4.176              0.002              0.0                rapid              zams               632                0.885              end                events         564646644267369  
96         858032346722159      33.173             0.002              0.0                rapid              zams               19.753             0.002              0.0                rapid              zams               35.3               0.0192             end                events         825819585392486  
97         822139627773501      18.276             0.002              0.0                rapid              zams               4.165              0.002              0.0                rapid              zams               9.84e+03           0.206              end                events         95628126304678   
