#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
171        119961506061768      10.745             0.002              0.0                compact            zams               end                events         880311992793375  
172        823561053332613      85.980             0.002              0.0                compact            zams               end                events         477646600233685  
173        635543611016269      15.323             0.002              0.0                compact            zams               end                events         513795665026403  
174        848149922789670      11.102             0.002              0.0                compact            zams               end                events         801537822779190  
175        390694122394070      58.423             0.002              0.0                compact            zams               end                events         79361938276338   
176        391797438207876      16.985             0.002              0.0                compact            zams               end                events         849830292730833  
177        805824660542751      15.259             0.002              0.0                compact            zams               end                events         246038864171822  
178        743716897474843      118.756            0.002              0.0                compact            zams               end                events         208383239992785  
179        516744217146455      23.478             0.002              0.0                compact            zams               end                events         43652815523969   
180        920115776247293      76.768             0.002              0.0                compact            zams               end                events         310945987118421  
181        298951007724989      132.808            0.002              0.0                compact            zams               end                events         562245231730218  
182        510415729029117      13.122             0.002              0.0                compact            zams               end                events         27552278939758   
183        473850870572660      13.035             0.002              0.0                compact            zams               end                events         433110278230492  
184        695347207617367      32.975             0.002              0.0                compact            zams               end                events         555135934386102  
185        496002759554828      25.053             0.002              0.0                compact            zams               end                events         471942566428781  
186        635781169366680      10.485             0.002              0.0                compact            zams               end                events         659445466929090  
187        636763658849035      14.387             0.002              0.0                compact            zams               end                events         307855099683522  
188        690353504213246      16.142             0.002              0.0                compact            zams               end                events         254011175055664  
189        787807043602493      12.710             0.002              0.0                compact            zams               end                events         794086425877125  
190        727979115579814      39.449             0.002              0.0                compact            zams               end                events         387166630399106  
191        282459291588610      11.581             0.002              0.0                compact            zams               end                events         709105242751259  
192        150166823943572      17.017             0.002              0.0                compact            zams               end                events         425681559646787  
193        160318182669005      15.285             0.002              0.0                compact            zams               end                events         751353677151053  
194        526681437064730      12.693             0.002              0.0                compact            zams               end                events         665658653522986  
195        453621683273370      14.417             0.002              0.0                compact            zams               end                events         53036461253286   
196        261247834363705      20.309             0.002              0.0                compact            zams               end                events         274213115102391  
197        212234732601594      12.590             0.002              0.0                compact            zams               end                events         737986069395437  
198        842078324273194      15.171             0.002              0.0                compact            zams               end                events         505634401808293  
199        440628733928830      26.377             0.002              0.0                compact            zams               end                events         404749205375914  
200        731959141339121      34.830             0.002              0.0                compact            zams               end                events         190101364505407  
201        352883783006475      19.796             0.002              0.0                compact            zams               end                events         807091778206092  
202        544469701431399      10.976             0.002              0.0                compact            zams               end                events         942022800482897  
203        724430375501477      11.166             0.002              0.0                compact            zams               end                events         76710693881342   
204        514124043978270      10.945             0.002              0.0                compact            zams               end                events         486799828859806  
205        434059142958127      19.390             0.002              0.0                compact            zams               end                events         61449158431696   
206        639764046978911      12.620             0.002              0.0                compact            zams               end                events         944967598380014  
207        242881517782398      14.104             0.002              0.0                compact            zams               end                events         998812044618777  
208        630293194150859      46.879             0.002              0.0                compact            zams               end                events         471482856511436  
209        320137775619936      14.441             0.002              0.0                compact            zams               end                events         904597077079486  
210        324659200284082      11.773             0.002              0.0                compact            zams               end                events         163101095246404  
211        705895092956936      15.924             0.002              0.0                compact            zams               end                events         442680227796135  
212        697522831140026      10.622             0.002              0.0                compact            zams               end                events         790103016939022  
213        405358826881754      14.892             0.002              0.0                compact            zams               end                events         983691820736676  
214        924676950161426      12.812             0.002              0.0                compact            zams               end                events         809116503877961  
215        628870526007091      10.667             0.002              0.0                compact            zams               end                events         212205213665239  
216        860372311285546      13.733             0.002              0.0                compact            zams               end                events         749086652195114  
217        875741132055545      29.905             0.002              0.0                compact            zams               end                events         325585032400311  
218        807056252605534      10.814             0.002              0.0                compact            zams               end                events         891613572122814  
219        469327948083104      12.563             0.002              0.0                compact            zams               end                events         63328227848472   
220        589984211437153      12.903             0.002              0.0                compact            zams               end                events         315014217384521  
221        690699665951777      19.194             0.002              0.0                compact            zams               end                events         385911029807662  
222        670871992005657      53.544             0.002              0.0                compact            zams               end                events         910097188217060  
223        486256684190057      15.001             0.002              0.0                compact            zams               end                events         574929481898003  
224        448575024466851      10.028             0.002              0.0                compact            zams               end                events         927921266862722  
225        123446065659085      20.548             0.002              0.0                compact            zams               end                events         222802629906458  
226        256191205711148      11.033             0.002              0.0                compact            zams               end                events         510900862403904  
227        624798186704473      22.331             0.002              0.0                compact            zams               end                events         658642562208669  
228        857772818167457      18.442             0.002              0.0                compact            zams               end                events         50539721624368   
229        829661201307389      52.739             0.002              0.0                compact            zams               end                events         77115553146397   
230        517568199200373      12.844             0.002              0.0                compact            zams               end                events         678990695028261  
231        502868945457994      11.413             0.002              0.0                compact            zams               end                events         196587728618904  
232        815479621298869      40.011             0.002              0.0                compact            zams               end                events         431836077024     
233        143720662948591      48.649             0.002              0.0                compact            zams               end                events         612564500524782  
234        265707834422389      10.172             0.002              0.0                compact            zams               end                events         771863450016347  
235        604583227567953      68.339             0.002              0.0                compact            zams               end                events         910344672072252  
236        903822411350103      25.349             0.002              0.0                compact            zams               end                events         189298405235285  
237        567054937908246      13.339             0.002              0.0                compact            zams               end                events         946740229806558  
238        686227309080910      10.683             0.002              0.0                compact            zams               end                events         397039315635705  
239        484846789072301      91.152             0.002              0.0                compact            zams               end                events         66943950163334   
240        241674334656928      88.655             0.002              0.0                compact            zams               end                events         88892730706211   
241        296859491886424      16.210             0.002              0.0                compact            zams               end                events         689827018968958  
242        876036188064328      11.435             0.002              0.0                compact            zams               end                events         59183969247221   
243        560436484024133      11.155             0.002              0.0                compact            zams               end                events         757694446270378  
244        737611760449754      50.530             0.002              0.0                compact            zams               end                events         806944961283142  
245        110147364378702      80.121             0.002              0.0                compact            zams               end                events         661336381907376  
246        544402175498388      28.985             0.002              0.0                compact            zams               end                events         967906238792354  
247        224948590892068      53.806             0.002              0.0                compact            zams               end                events         677336011092363  
248        953615594797346      10.773             0.002              0.0                compact            zams               end                events         290623220566536  
249        418010540707952      11.567             0.002              0.0                compact            zams               end                events         180579110250772  
250        279158870396815      13.988             0.002              0.0                compact            zams               end                events         798592014415656  
251        661220663458151      12.268             0.002              0.0                compact            zams               end                events         450026205508126  
252        726011389142572      13.636             0.002              0.0                compact            zams               end                events         537227236018845  
