#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
210        226615620243547      11.773             0.002              0.0                delayed            zams               end                events         894722486065340  
211        176125645392379      15.924             0.002              0.0                delayed            zams               end                events         291303553513674  
212        653383015441859      10.622             0.002              0.0                delayed            zams               end                events         685138959851760  
213        166436335492419      14.892             0.002              0.0                delayed            zams               end                events         515380841080080  
214        432769073524249      12.812             0.002              0.0                delayed            zams               end                events         891317248737387  
215        228401709679487      10.667             0.002              0.0                delayed            zams               end                events         168295314626138  
216        286744266426418      13.733             0.002              0.0                delayed            zams               end                events         252118657913520  
217        113548175349701      29.905             0.002              0.0                delayed            zams               end                events         395338187703914  
218        498515740048288      10.814             0.002              0.0                delayed            zams               end                events         279159220374419  
219        685368933208658      12.563             0.002              0.0                delayed            zams               end                events         312147005023287  
220        112252982125576      12.903             0.002              0.0                delayed            zams               end                events         956017829858683  
221        408797532903551      19.194             0.002              0.0                delayed            zams               end                events         578731282082650  
222        909985940699894      53.544             0.002              0.0                delayed            zams               end                events         85085398610439   
223        110631579706610      15.001             0.002              0.0                delayed            zams               end                events         25180605918570   
224        576320062374789      10.028             0.002              0.0                delayed            zams               end                events         843920873519941  
225        409397478324738      20.548             0.002              0.0                delayed            zams               end                events         97879291109242   
226        882847874196492      11.033             0.002              0.0                delayed            zams               end                events         587913167624772  
227        379449510993492      22.331             0.002              0.0                delayed            zams               end                events         505070921084249  
228        380345388345220      18.442             0.002              0.0                delayed            zams               end                events         331374966665497  
229        701391004120006      52.739             0.002              0.0                delayed            zams               end                events         811119248890880  
230        315830858106462      12.844             0.002              0.0                delayed            zams               end                events         224454814361899  
231        694686381715466      11.413             0.002              0.0                delayed            zams               end                events         984462838580397  
232        244285965020290      40.011             0.002              0.0                delayed            zams               end                events         769440041640262  
233        103302849016587      48.649             0.002              0.0                delayed            zams               end                events         878313885013557  
234        605860752225456      10.172             0.002              0.0                delayed            zams               end                events         425170849225714  
235        187834599805831      68.339             0.002              0.0                delayed            zams               end                events         999490195732535  
236        944181507026291      25.349             0.002              0.0                delayed            zams               end                events         733985175029467  
237        121709006724166      13.339             0.002              0.0                delayed            zams               end                events         51514857359155   
238        541418525749638      10.683             0.002              0.0                delayed            zams               end                events         482501942441669  
239        173137444613462      91.152             0.002              0.0                delayed            zams               end                events         681543606802732  
240        898377831092897      88.655             0.002              0.0                delayed            zams               end                events         790716126902930  
241        928493723913570      16.210             0.002              0.0                delayed            zams               end                events         75487073615079   
242        734447894735126      11.435             0.002              0.0                delayed            zams               end                events         824941208944583  
243        676459397739056      11.155             0.002              0.0                delayed            zams               end                events         461501013320276  
244        806648945412388      50.530             0.002              0.0                delayed            zams               end                events         657237927599896  
245        468762873989046      80.121             0.002              0.0                delayed            zams               end                events         114285905781169  
246        164668499740464      28.985             0.002              0.0                delayed            zams               end                events         333480023242723  
247        447141693297163      53.806             0.002              0.0                delayed            zams               end                events         589840557728768  
248        286813826353955      10.773             0.002              0.0                delayed            zams               end                events         584141836529675  
249        400451944752461      11.567             0.002              0.0                delayed            zams               end                events         983844123268546  
250        300402446893315      13.988             0.002              0.0                delayed            zams               end                events         353130373681006  
251        224238365752727      12.268             0.002              0.0                delayed            zams               end                events         25267843059821   
252        442266951202448      13.636             0.002              0.0                delayed            zams               end                events         746855697887593  
