#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
487        NOTASSIGNED          6.145              0.002              0.0                compact            zams               1.811              0.002              0.0                compact            zams               984                0.394              end                events         0                
490        NOTASSIGNED          7.721              0.002              0.0                compact            zams               1.436              0.002              0.0                compact            zams               50.5               0.0301             end                events         0                
491        NOTASSIGNED          11.813             0.002              0.0                compact            zams               1.474              0.002              0.0                compact            zams               546                0.217              end                events         0                
501        NOTASSIGNED          5.165              0.002              0.0                compact            zams               0.646              0.002              0.0                compact            zams               8.66e+03           0.229              end                events         0                
512        NOTASSIGNED          5.919              0.002              0.0                compact            zams               0.933              0.002              0.0                compact            zams               13.8               0.0262             end                events         0                
527        NOTASSIGNED          5.108              0.002              0.0                compact            zams               1.755              0.002              0.0                compact            zams               17.6               0.091              end                events         0                
531        NOTASSIGNED          5.560              0.002              0.0                compact            zams               1.441              0.002              0.0                compact            zams               14.1               0.0753             end                events         0                
534        NOTASSIGNED          7.353              0.002              0.0                compact            zams               1.163              0.002              0.0                compact            zams               65.7               0.718              end                events         0                
559        NOTASSIGNED          6.996              0.002              0.0                compact            zams               1.391              0.002              0.0                compact            zams               3.31e+03           0.587              end                events         0                
580        NOTASSIGNED          5.526              0.002              0.0                compact            zams               1.899              0.002              0.0                compact            zams               4.76e+03           0.168              end                events         0                
592        NOTASSIGNED          6.399              0.002              0.0                compact            zams               1.559              0.002              0.0                compact            zams               656                0.0935             end                events         0                
611        NOTASSIGNED          5.358              0.002              0.0                compact            zams               0.674              0.002              0.0                compact            zams               4.17e+03           0.139              end                events         0                
616        NOTASSIGNED          7.770              0.002              0.0                compact            zams               1.258              0.002              0.0                compact            zams               2.32e+04           0.285              end                events         0                
623        NOTASSIGNED          17.041             0.002              0.0                compact            zams               1.843              0.002              0.0                compact            zams               4.73e+03           0.0202             end                events         0                
629        NOTASSIGNED          5.163              0.002              0.0                compact            zams               1.510              0.002              0.0                compact            zams               124                0.0822             end                events         0                
632        NOTASSIGNED          5.279              0.002              0.0                compact            zams               1.257              0.002              0.0                compact            zams               830                0.241              end                events         0                
633        NOTASSIGNED          5.688              0.002              0.0                compact            zams               0.728              0.002              0.0                compact            zams               2.17e+04           0.0447             end                events         0                
638        NOTASSIGNED          9.842              0.002              0.0                compact            zams               1.363              0.002              0.0                compact            zams               83.2               0.0127             end                events         0                
642        NOTASSIGNED          5.092              0.002              0.0                compact            zams               1.277              0.002              0.0                compact            zams               628                0.6                end                events         0                
644        NOTASSIGNED          5.633              0.002              0.0                compact            zams               1.944              0.002              0.0                compact            zams               4.38e+03           0.267              end                events         0                
650        NOTASSIGNED          5.747              0.002              0.0                compact            zams               0.913              0.002              0.0                compact            zams               50.2               0.0463             end                events         0                
652        NOTASSIGNED          5.236              0.002              0.0                compact            zams               0.900              0.002              0.0                compact            zams               1.24e+04           0.0915             end                events         0                
656        NOTASSIGNED          5.415              0.002              0.0                compact            zams               1.078              0.002              0.0                compact            zams               422                0.0192             end                events         0                
664        NOTASSIGNED          6.065              0.002              0.0                compact            zams               1.966              0.002              0.0                compact            zams               1.79e+04           0.765              end                events         0                
666        NOTASSIGNED          7.175              0.002              0.0                compact            zams               1.465              0.002              0.0                compact            zams               108                0.13               end                events         0                
672        NOTASSIGNED          11.649             0.002              0.0                compact            zams               1.502              0.002              0.0                compact            zams               317                0.607              end                events         0                
673        NOTASSIGNED          5.579              0.002              0.0                compact            zams               1.795              0.002              0.0                compact            zams               327                0.139              end                events         0                
678        NOTASSIGNED          8.675              0.002              0.0                compact            zams               1.313              0.002              0.0                compact            zams               19.3               0.0514             end                events         0                
686        NOTASSIGNED          5.825              0.002              0.0                compact            zams               1.776              0.002              0.0                compact            zams               2.09e+03           0.222              end                events         0                
691        NOTASSIGNED          7.045              0.002              0.0                compact            zams               1.233              0.002              0.0                compact            zams               100                0.114              end                events         0                
695        NOTASSIGNED          7.150              0.002              0.0                compact            zams               1.121              0.002              0.0                compact            zams               15.8               0.143              end                events         0                
699        NOTASSIGNED          5.784              0.002              0.0                compact            zams               1.630              0.002              0.0                compact            zams               207                0.362              end                events         0                
711        NOTASSIGNED          6.581              0.002              0.0                compact            zams               1.958              0.002              0.0                compact            zams               24.8               0.382              end                events         0                
719        NOTASSIGNED          5.685              0.002              0.0                compact            zams               1.143              0.002              0.0                compact            zams               20                 0.0706             end                events         0                
732        NOTASSIGNED          5.540              0.002              0.0                compact            zams               1.645              0.002              0.0                compact            zams               1.37e+04           0.397              end                events         0                
740        NOTASSIGNED          8.891              0.002              0.0                compact            zams               1.027              0.002              0.0                compact            zams               331                0.161              end                events         0                
741        NOTASSIGNED          5.249              0.002              0.0                compact            zams               1.433              0.002              0.0                compact            zams               26.1               0.079              end                events         0                
744        NOTASSIGNED          5.361              0.002              0.0                compact            zams               1.494              0.002              0.0                compact            zams               104                0.129              end                events         0                
746        NOTASSIGNED          6.148              0.002              0.0                compact            zams               0.681              0.002              0.0                compact            zams               45.6               0.673              end                events         0                
756        NOTASSIGNED          7.488              0.002              0.0                compact            zams               1.963              0.002              0.0                compact            zams               18.9               0.0358             end                events         0                
759        NOTASSIGNED          5.024              0.002              0.0                compact            zams               1.807              0.002              0.0                compact            zams               4.32e+03           0.199              end                events         0                
766        NOTASSIGNED          5.548              0.002              0.0                compact            zams               1.465              0.002              0.0                compact            zams               13.6               0.0251             end                events         0                
769        NOTASSIGNED          6.359              0.002              0.0                compact            zams               1.349              0.002              0.0                compact            zams               68.8               0.218              end                events         0                
778        NOTASSIGNED          5.220              0.002              0.0                compact            zams               0.641              0.002              0.0                compact            zams               2.67e+03           0.653              end                events         0                
780        NOTASSIGNED          5.523              0.002              0.0                compact            zams               0.660              0.002              0.0                compact            zams               338                0.148              end                events         0                
784        NOTASSIGNED          5.861              0.002              0.0                compact            zams               1.819              0.002              0.0                compact            zams               352                0.00622            end                events         0                
794        NOTASSIGNED          5.637              0.002              0.0                compact            zams               1.594              0.002              0.0                compact            zams               926                0.89               end                events         0                
813        NOTASSIGNED          6.224              0.002              0.0                compact            zams               0.945              0.002              0.0                compact            zams               35.9               0.378              end                events         0                
814        NOTASSIGNED          5.298              0.002              0.0                compact            zams               0.963              0.002              0.0                compact            zams               21.5               0.362              end                events         0                
829        NOTASSIGNED          7.859              0.002              0.0                compact            zams               1.746              0.002              0.0                compact            zams               65.9               0.715              end                events         0                
839        NOTASSIGNED          7.935              0.002              0.0                compact            zams               1.980              0.002              0.0                compact            zams               648                0.491              end                events         0                
840        NOTASSIGNED          9.453              0.002              0.0                compact            zams               1.094              0.002              0.0                compact            zams               418                0.373              end                events         0                
845        NOTASSIGNED          5.087              0.002              0.0                compact            zams               1.966              0.002              0.0                compact            zams               110                0.342              end                events         0                
847        NOTASSIGNED          5.369              0.002              0.0                compact            zams               1.846              0.002              0.0                compact            zams               661                0.322              end                events         0                
850        NOTASSIGNED          5.639              0.002              0.0                compact            zams               1.286              0.002              0.0                compact            zams               23.1               0.0881             end                events         0                
851        NOTASSIGNED          6.241              0.002              0.0                compact            zams               1.204              0.002              0.0                compact            zams               54.4               0.23               end                events         0                
854        NOTASSIGNED          5.176              0.002              0.0                compact            zams               1.275              0.002              0.0                compact            zams               15.2               0.0625             end                events         0                
855        NOTASSIGNED          6.762              0.002              0.0                compact            zams               0.935              0.002              0.0                compact            zams               224                0.732              end                events         0                
856        NOTASSIGNED          6.383              0.002              0.0                compact            zams               0.692              0.002              0.0                compact            zams               756                0.0817             end                events         0                
865        NOTASSIGNED          14.237             0.002              0.0                compact            zams               1.712              0.002              0.0                compact            zams               42.2               0.209              end                events         0                
868        NOTASSIGNED          6.242              0.002              0.0                compact            zams               1.273              0.002              0.0                compact            zams               115                0.00857            end                events         0                
869        NOTASSIGNED          12.268             0.002              0.0                compact            zams               1.845              0.002              0.0                compact            zams               52.1               0.0492             end                events         0                
870        NOTASSIGNED          5.604              0.002              0.0                compact            zams               0.732              0.002              0.0                compact            zams               2.85e+04           0.0237             end                events         0                
874        NOTASSIGNED          5.318              0.002              0.0                compact            zams               0.543              0.002              0.0                compact            zams               30.6               0.243              end                events         0                
888        NOTASSIGNED          5.371              0.002              0.0                compact            zams               0.863              0.002              0.0                compact            zams               123                0.00041            end                events         0                
898        NOTASSIGNED          8.195              0.002              0.0                compact            zams               1.109              0.002              0.0                compact            zams               996                0.42               end                events         0                
906        NOTASSIGNED          5.947              0.002              0.0                compact            zams               1.810              0.002              0.0                compact            zams               84.8               0.636              end                events         0                
913        NOTASSIGNED          5.910              0.002              0.0                compact            zams               1.910              0.002              0.0                compact            zams               52                 0.189              end                events         0                
916        NOTASSIGNED          6.618              0.002              0.0                compact            zams               1.666              0.002              0.0                compact            zams               1.69e+04           0.724              end                events         0                
918        NOTASSIGNED          14.558             0.002              0.0                compact            zams               1.614              0.002              0.0                compact            zams               910                0.237              end                events         0                
929        NOTASSIGNED          10.073             0.002              0.0                compact            zams               1.348              0.002              0.0                compact            zams               39                 0.00334            end                events         0                
944        NOTASSIGNED          5.036              0.002              0.0                compact            zams               0.800              0.002              0.0                compact            zams               527                0.2                end                events         0                
945        NOTASSIGNED          5.470              0.002              0.0                compact            zams               0.999              0.002              0.0                compact            zams               22.2               0.256              end                events         0                
954        NOTASSIGNED          7.529              0.002              0.0                compact            zams               1.616              0.002              0.0                compact            zams               1.87e+04           0.23               end                events         0                
958        NOTASSIGNED          6.480              0.002              0.0                compact            zams               0.759              0.002              0.0                compact            zams               2.38e+04           0.00401            end                events         0                
959        NOTASSIGNED          11.762             0.002              0.0                compact            zams               1.207              0.002              0.0                compact            zams               6.94e+03           0.573              end                events         0                
964        NOTASSIGNED          10.213             0.002              0.0                compact            zams               1.784              0.002              0.0                compact            zams               28.9               0.00355            end                events         0                
973        NOTASSIGNED          5.647              0.002              0.0                compact            zams               0.769              0.002              0.0                compact            zams               8.76e+03           0.799              end                events         0                
980        NOTASSIGNED          5.187              0.002              0.0                compact            zams               0.837              0.002              0.0                compact            zams               14.4               0.0274             end                events         0                
982        NOTASSIGNED          6.385              0.002              0.0                compact            zams               1.643              0.002              0.0                compact            zams               284                0.472              end                events         0                
